,Name,Description,Also known as,Scientific name,Substitutions
116,Kashkaval,This is a Bulgarian version of Italy's Caciocavallo cheese.  It becomes much firmer as it ages and turns into a good grating cheese. It is usually made with cow’s milk or a combination of cow and sheep’s milk.,Kachkeval,,"['Caciocavallo', 'provolone', 'mozzarella']"
117,Kashkaval (aged),"Don't confuse this with ordinary Kashkaval, which is a semi-firm cheese. It can be made with cow's milk, sheep's milk or both.",Kachkeval (aged),,"['parmesan', 'pecorino', 'kasseri', 'nutritional yeast']"
118,kasseri,This salty and tangy Greek cheese is made from sheep's milk. It's great on pizza.,kasar,Ovis aries,"['Kefalotyri', 'Caciocavallo', 'provolone', 'mozzarella', 'Kashkaval']"
119,kaymak,,kaimaki,,"['clotted cream', 'créme fraîche']"
120,Kefalotyri," This tangy hard Greek cheese is often grated over dishes. This can be made from sheep’s milk, goat’s milk or both.",,,"['Romano', 'parmesan', 'nutritional yeast']"
121,kefir,"Kefir is like a thin, drinkable yogurt. It was originally made in Turkey out of camel's milk. It comes plain or flavored.",,,"['yogurt', 'kefir', 'kumiss']"
122,kefir cheese,,,Bos taurus,"['kefir', 'Neufchatel', 'yogurt cheese', 'cream cheese']"
123,kochkäse,This German cheese is easy to spread.  It's great on crackers and rye bread.,kochkase,Bos taurus,[]
124,kumiss,"Like kefir, kumiss is a beverage made from milk cultured with bacteria. Asian nomads originally made it with the milk of camels or mares, but commercial producers now use cow's milk.","arjan, koumis, koumiss, koumyss",,"['kefir', 'yogurt']"
125,Lagerkaese,This is a strong even stinky cow's milk cheese.,"beer Kaese, lager Kaese",,"['brick cheese', 'Limburger']"
126,Laguiole,This is a mild French semi-soft cow's milk cheese.,,Bos taurus,['jack cheese']
127,Lancashire,"This is a rich, tangy, and crumbly cow's milk cheese produced in Britain.  It's a good melting cheese.",,Bos taurus,['Cheddar']
128,Lappi,This is a mild semi-soft cow's milk cheese from the Lapland region of Finland. It's a good melter and works well in fondues,,Bos taurus,"['Emmental', 'Swiss cheese']"
129,Leerdammer,"This Dutch cow's milk cheese is similar to Emmental or Jarlberg, only milder.",,Bos taurus,"['Emmental', 'Jarlsberg']"
130,Leicester,This is an English cow's milk cheese that's very similar to cheddar.,"Leicestershire, Red Leicester",Bos taurus,['Cheddar']
131,Leyden,This Dutch cow's milk cheese is flavored with cumin and caraway seeds.,Leiden,Bos taurus,"['Gouda', 'Edam']"
132,Liederkranz,"This cow's milk cheese was invented by German-American Emil Frey, who wanted to make a domestic version of Limburger cheese. Borden acquired the brand after Frey died, and later sold the brand to a New Zealand outfit. Use within a few days after purchasing. For best flavor, serve at room temperature. It's hard, and perhaps impossible, to find in the United States.",,Bos taurus,"['Schloss', 'brick cheese', 'Limburger', 'Maroilles', 'Livarot', 'Harzer', 'Mainzer', 'hand']"
133,light cream,"18 - 30% fat
Unlike heavy cream, lower-fat substitutes like light cream, half-and-half, and evaporated milk tend to ""break"" or curdle when added to sauces. To prevent this from happening, heat the sauce over low or medium heat, or reduce the cream substitute before adding it to the sauce. Don't let the sauce boil.   Cream sauces made with lower-fat cream substitutes also tend to have less body; to correct for that, consider adding 1 tablespoon flour or 2 teaspoons cornstarch to the sauce for every cup of evaporated milk substituted. Stir the thickener into a paste first to prevent lumps.","coffee cream, table cream",Capra aegagrus hircus,"['evaporated milk', 'half-and-half', 'milk 3.5%', 'cottage cheese']"
134,light whipping cream,"30 - 36% fat
Unlike heavy cream or whipping cream, lower-fat substitutes like half-and-half and evaporated milk tend to ""break"" or curdle when added to sauces. To prevent this from happening, heat the sauce over low or medium heat, or reduce the cream substitute before adding it to the sauce. Don't let the sauce boil.  Cream sauces made with lower-fat cream substitutes also tend to have less body; to correct for that, consider adding 1 tablespoon flour or 2 teaspoons cornstarch to the sauce for every cup of evaporated milk substituted. Stir the thickener into a paste first to prevent lumps.",whipping cream,Capra aegagrus hircus,"['heavy cream', 'evaporated milk']"
135,Limburger,"This is a very stinky and salty German washed rind cow's milk cheese. It's too strong to serve with most wines, so it's often served with beer. Use within a few days after purchasing. For best flavor, serve at room temperature.",,Bos taurus,"['Schloss', 'Maroilles', 'Livarot', 'Harzer', 'Mainzer', 'hand']"
136,Livarot,"This excellent French cow's milk cheese is in the washed-rind or ""stinky"" family. Though pungent, it's not as overpowering as Limburger. The rind is edible, but it's not for faint-hearted.",,Bos taurus,"['Maroilles', 'Limburger', 'Harzer', 'Mainzer', 'brick cheese', 'Liederkranz']"
137,Low-Fat Yogurt,,,Bos taurus,"['yogurt', 'silken tofu']"
138,magnolia cheezee,Magnolia cheezee is made from cheddar cheese and is similar to Velvetta. It is popular in the Philappines.,,Bos taurus,['pasteurized process cheese food']
139,mahon,"This well-regarded Spanish cow's milk cheese is a terrific snacking cheese, but it's also incorporated into casseroles. Try it with sherry.","Mahón, Mahón-Menorca",Bos taurus,['Gouda']
140,Mainzer,"This is a German cow's milk aromatic cheese. Use within a few days after purchasing. For best flavor, serve at room temperature.","handkees, Mainz",Bos taurus,"['Harzer', 'hand', 'Limburger', 'brick cheese', 'Schloss']"
141,Manchego (aged),"Aged Manchego sheep's milk cheese is yellow and a terrific grating cheese. Don't confuse it with unaged Manchego cheese, which is almost white, semi-firm, and typically used as a melting cheese",queso Manchego viejo,Ovis aries,"['Romano', 'firm cheese', 'nutritional yeast']"
142,Manchego cheese,"Don't confuse this with aged Manchego cheese, which is firm and yellow, and typically used for grating. Younger Manchego sheep's milk cheese is sweet and nutty. It melts nicely and is often used in quesadillas.",,Ovis aries,"['jack cheese', 'mozzarella']"
143,Manouri cheese,"This Greek sheep's and goat's milk cheese is similar to feta, only creamier and less salty. This is made with sheep or goat’s milk.",,,"['feta', 'ricotta cheese']"
144,Maroilles,"This is a stinky washed-rind cow's milk cheese from France that smells worse than it tastes. You probably don't want to eat the pungent rind. Use within a few days after purchasing. For best flavor, serve at room temperature.",marolles,Bos taurus,"['Livarot', ""Pont-l'Evêque"", 'Reblochon cheese', 'Harzer', 'Mainzer', 'hand', 'Limburger']"
145,mascarpone,"Creamy mascarpone is a key ingredient in tiramisu, zabaglione, and cheesecakes. It's velvety soft, slightly acidic, and expensive. It's made from cow's milk. Although Italian in origin, the name is said to come from the Spanish mas que bueno, ""better than good."" It's usually sold in tubs. Use it soon after you purchase it since it's highly perishable.","Italian cream cheese, marscapone, mascherpone",Bos taurus,"['cream cheese', 'cream', 'cream cheese', 'ricotta cheese']"
146,Maytag Blue,"This American cow's milk blue cheese is pungent and crumbly. Use it within a few days after purchasing. For best flavor, serve at room temperature.",,Bos taurus,['Roquefort']
147,meringue powder,"Look for this in stores that sell cake decorating supplies.
Substitutes: powdered egg whites.
For information on how to make meringues safely using raw egg whites, visit the Other Safety Factors section of the American Egg Board web site.",,,['powdered egg whites']
148,"milk 0.5%, nonfat","Nonfat milk (0.5% fat). You can buy it fresh, or as powdered milk, canned evaporated milk, or UHT milk packed in aseptic containers. Fresh is best for drinking and delicate desserts, the other kinds pick up an unpleasant caramelized flavor when they're heated for packaging.  Acidophilus milk tastes much the same as ordinary milk, but it includes the beneficial acidophilus bacteria that are destroyed during pasteurization.",nonfat milk 0.5%,Capra aegagrus hircus,"[""goat's milk"", 'oat milk', 'buttermilk', 'soy milk', 'rice milk', 'almond milk', 'water', 'acidophilis milk', 'sour cream', 'half-and-half']"
149,"milk 2%, Low-fat","Low-fat milk (2% fat).
You can buy it fresh, or as powdered milk, canned evaporated milk, or UHT milk packed in aseptic containers. Fresh is best for drinking and delicate desserts, the other kinds pick up an unpleasant caramelized flavor when they're heated for packaging.  Acidophilus milk tastes much the same as ordinary milk, but it includes the beneficial acidophilus bacteria that are destroyed during pasteurization.",Low-fat milk 2%,Capra aegagrus hircus,"[""goat's milk"", 'oat milk', 'acidophilis milk', 'buttermilk', 'soy milk', 'rice milk', 'almond milk', 'water', 'baking soda', 'water']"
150,milk 3.5%,"Varieties: skim milk = nonfat milk (0.5% fat), low-fat milk (2% fat), and whole milk (3.5% fat). You can buy it fresh, or as powdered milk, canned evaporated milk, or UHT milk packed in aseptic containers. Fresh is best for drinking and delicate desserts, the other kinds pick up an unpleasant caramelized flavor when they're heated for packaging.  Acidophilus milk tastes much the same as ordinary milk, but it includes the beneficial acidophilus bacteria that are destroyed during pasteurization.","cow's milk, IngreCommC	CommName	CommComment	CommNameID
Skim milk, whole milk",Capra aegagrus hircus,"[""goat's milk"", 'half-and-half', 'oat milk', 'buttermilk', 'water', 'evaporated milk', 'soy milk', 'rice milk', 'almond milk', 'water', 'baking soda']"
151,"milk, sweetened condensed",Visit the Illinois Cooperative Extension Service's Sweetened Condensed Milk--Homemade page.,"condensed milk, milk, condensed, sweetened condensed milk",Capra aegagrus hircus,['milk 3.5%']
152,milnot,This is easier to find in Great Britain than in the United States.,,Capra aegagrus hircus,['evaporated milk']
153,mimolette cheese,"This French cow's milk cheese is similar to Parmesan cheese, only it's a brilliant orange.",boule de Lille,Bos taurus,['parmesan']
154,Mizithra (aged),"Don't confuse this salty grating cheese with fresh Mizithra, which is similar to feta.  This cheese is dry, crumbly, and very salty. This can be made from sheep’s milk, goat’s milk or both.",Mytzithra (aged),,"['ricotta salata', 'Romano', 'parmesan', 'nutritional yeast']"
155,Mizithra cheese (soft),"Don't confuse this with aged Mizithra, which is a hard grating cheese. This can be made from sheep’s milk, goat’s milk or both.",myzithra,,['cottage cheese']
156,Montbriac,This French cow's milk cheese is a mild blue cheese that's soft and creamy like a Brie.   It's coated with ash.,Montbriac Rochebaron,Bos taurus,"['Cambozola', 'Bleu de Bresse', 'Bavarian blue', 'Blue Castello']"
157,morbier cheese,"This creamy and mild cow's milk cheese has a dark stripe running up the middle, a reference to earlier times when a layer of ash was added to the cheese to protect it from insects. Morbier has a rich, earthy flavor. It's a good melting cheese, but you might want to cook with a cheaper cheese like Lappi or Havarti.",,Bos taurus,"['fontina', 'Havarti', 'Esrom']"
158,mozzarella,"Mozzarella is a soft, white Italian cheese. The most common type is low-moisture mozzarella, which is often sold in bricks or firm balls, or is shredded and sold in bags. Don't confuse it with fresh mozzarella = high-moisture mozzarella, which is a fresh cheese used for salads and appetizers, and is often sold in tubs of water.Low-moisture mozzarella is one of the few cheeses that doesn't turn rubbery or ooze oil if cooked too long or too hot, so it's a key ingredient in pizzas and casseroles. It's also stretchy--the long white strings that you often see draped over the sides of pizza boxes are usually mozzarella.It can also be frozen and thawed without too much damage to its texture.Buffalo milk has a much higher fat content than cow's milk, so buffalo milk mozzarella, or mozzarella di bufalo, is creamier and also more expensive than cow's-milk mozzarella = fior di latte.","bocconcini, buffalo milk mozzarella, cow's milk mozzarella, fior di latte, koch kase, low-moisture mozzarella, mozzarella di bufalo",Bos taurus,"['scamorza', 'Caciocavallo', 'string cheese', 'queso blanco', 'provolone', 'Kashkaval', 'kasseri', 'Emmental', 'Bel Paese', 'fontina', 'Cheddar', 'tofu', 'cheese substitutes']"
159,Muenster,"When produced in Europe, Muenster is a mild-mannered member of the normally stinky washed-rind Cow's milk cheese family, though it becomes more pungent as it ages. It's delicious with dark breads and beer or Gewurztraminer wine. American muensters are much milder.","Munster, Münster",Bos taurus,"['jack cheese', 'brick cheese', 'Port Salut cheese', 'Bel Paese']"
160,mysost,This a sweet whey cheese that is made with cow's milk and often some goat's milk.,"brunost, Primost",Bos taurus,['Gjetost']
161,Neufchatel,"Neufchâtel is very similar in taste and appearance to cream cheese, but it's made from cow's milk instead of cream so it contains less fat and more moisture. Cheesecakes made with it cook more quickly and are more prone to cracking. Use it within a few days after purchasing, and throw it out if mold appears. For best results, serve chilled.",Neufchâtel,Bos taurus,"['cream cheese', 'Boursin']"
162,Nøkkelost,"This Norwegian cow's milk cheese is seasoned with caraway seeds, cumin, and cloves.",Nokkelost,Bos taurus,['Leyden']
163,Oka,"This Canadian semi-soft cow's milk cheese has a mild, nutty flavor and melts nicely.",,Bos taurus,"['raclette', 'Emmental', 'Port Salut cheese']"
164,Ossau-Iraty cheese,"This little-known Basque cheese is made from raw sheep's milk, and it's creamy, nutty, and mellow.",Ossau-Iraty-Brebis-Pyrenees,Ovis aries,"['Gouda', 'Cheddar']"
165,Paglietta,"This soft Italian cow's milk cheese resembles Brie and Camembert. Use it within a few days after purchasing. For best flavor, serve at room temperature.",,Bos taurus,"['Camembert', 'brie']"
166,paneer cheese,Indians like to serve this bland fresh cow or buffalo milk cheese with spinach or peas. Use within a few days.,"Indian curd cheese, panir cheese, ponir",Bos taurus,"['tofu', 'feta', 'lemon juice']"
167,parmesan,"This firm cow's milk cheese is pungent, nutty, and salty, and it's terrific grated on salads, pasta, or pizzas, or served simply with figs, pears, or crusty bread. The best parmesan is the Northern Italian Parmigiano-Reggiano, but less pricy domestic parmesans are also well regarded. Aging increases the price and flavor.","Parmigiano, Parmigiano-Reggiano",Bos taurus,"['Grana Padano', 'Romano', 'Asiago (aged)', 'Sapsago', 'Sbrinz', 'fontina', 'jack cheese', 'nutritional yeast', 'soy cheese', 'black olives', 'breadcrumbs']"
168,pasta filata,"These cheeses are stretched and pulled like taffy before being molded, which gives them a springy, elastic consistency. It is made from cow or buffalo milk. Unlike many cheeses, they stand up well to cooking. This category includes mozzarella, Provolone, Scamorza, string cheese, and Caciocavallo.","plastic curd cheeses, pulled curd cheeses, spun curd cheeses, stretched curd cheeses",Bos taurus,"['string cheese', 'mozzarella', 'provolone']"
169,pasteurized process cheese,"Look for this in deli counters and in holiday gift packs. This cheese is a blend of fresh and aged cheeses, and it's pasteurized to stop the ripening process. This improves shelf life but impairs flavor. Nuts, fruits, and other seasoning are often added.",,Bos taurus,['pasteurized process cheese food']
170,pasteurized process cheese food,"This cheese is similar to pasteurized process cheese, but it contains more milk solids and water. Velveeta is a popular brand.",,Bos taurus,"['pasteurized process cheese', 'pasteurized process cheese spread']"
171,pasteurized process cheese spread,"This cheese is similar to pasteurized process cheese, but it's moister.
Cheez Whiz is a popular brand.",,Bos taurus,"['margarine', 'pasteurized process cheese food']"
172,pecorino,"This is a firm and salty Italian sheep's milk cheese that's a close substitute for parmesan.There are three main varieties: Pecorino Romano, which is the best choice for grating onto a pasta dish or salad, Pecorino Toscana = Pecorino Tuscano, which is made in Tuscany, and Pecorino Sardo = fiore sardo, which is produced in Sardinia.Don't confuse Pecorino Romano with other firm Romano cheeses, which usually aren't as well regarded.","Pecorino Romano, Pecorino Sardo, Pecorino Toscana, Pecorino Tuscano ((incorrect)), Sardinian pecorino, Tuscan pecorino",Ovis aries,"['parmesan', 'Asiago (aged)']"
173,pepper jack,This a version of jack cheese with spicy peppers mixed in. It is made from cow's milk.,jalapeno jack,Bos taurus,['Caciotta']
174,Petit-Suisse,"You can buy small six-packs of this rich fresh cow's milk cheese all over France, but they're hard to find in the U.S. Gervais is a popular brand.",Petit Suisse,Bos taurus,"['fromage blanc', 'quark', 'cream cheese']"
175,picon,"This excellent Spanish blue cheese comes wrapped in maple leaves. It's moist, crumbly, and pungent. It is a mixture of cow's, sheep's and goat's milk.","picón, Picon cabrales, picos de Europa",,"['Cabrales', 'Valdeon', 'Roquefort']"
176,Pont-l'Evêque,This ancient and well-regarded French cow's milk cheese isn't as stinky as other washed rind cheeses. It's best not to eat the rind.,Pont l'Eveque,Bos taurus,"['Reblochon cheese', 'Camembert', 'Maroilles']"
177,Port Salut cheese,"Port Salut is a mild French semi-soft cow's milk cheese. Don't confuse with Danish Port Salut, which is also called Esrom cheese.",Port du Salut,Bos taurus,"['Saint Paulin cheese', 'Esrom', 'Havarti', 'jack cheese', 'Muenster', 'brick cheese', 'Bel Paese']"
178,pot cheese,This cow's milk cheese is similar to cottage cheese or farmer's cheese.,,Bos taurus,"['ricotta cheese', 'cottage cheese', 'farmer cheese']"
179,powdered egg whites,"Look for this in stores that sell cake decorating supplies. Just Whites is a popular brand. For information on how to make meringues safely using raw egg whites, visit the Other Safety Factors section of the American Egg Board web site.","egg whites, powdered",Gallus gallus domesticus,['meringue powder']
180,powdered milk,"To reconstitute, combine one part milk powder with three parts water.","milk, powdered",Capra aegagrus hircus,['milk 3.5%']
181,pressed cheese,"pressed cheese  Notes:   These are cheeses which are pressed to remove moisture during their production, and then soaked in a salt bath and aged.  This broad category includes most semi-firm and firm cheeses.   
During the production of some pressed cheeses, the curds are cooked to expel even more moisture.  These firmer cheeses usually have hard rinds, which are sometimes coated with wax.  Cooked pressed cheeses include Gruyère, Emmental, Gouda, and Parmesan.
Uncooked pressed cheeses aren't as firm.  They're often sweet and fruity when young, and they develop a more earthy and grassy flavor as they age.  Examples include Cantal, Tommes de Savoie, and Morbier.",,,[]
182,processed cheese,These products combine cheese with gums and stabilizers that improve shelf life but compromise flavor and texture.,process cheese,Bos taurus,"['American cheese', 'Vache Qui Rit', 'pasteurized process cheese']"
183,prostokvasha,Postokvasha is a thick sour milk popular in Russia. It is similar to yogurt or kefir.,"ryazhenka, sour milk, varenets",,"['yogurt', 'kefir']"
184,provolone,"This Italian cow's milk cheese is like mozzarella, only firmer and more flavorful. It's often used in sandwiches and on on pizza.Provolone dolce is aged for up to three months. Provolone Valpadana is aged longer, and has a sharper flavor. ",,Bos taurus,"['Caciocavallo', 'scamorza', 'mozzarella', 'kasseri', 'tofu', 'cheese substitutes']"
185,quail egg,,,Coturnix coturnix,['egg']
186,quark,This versatile fresh cow's milk cheese resembles soft cream cheese. Germans (who call is quark) and Austrians (who call it topfen) use it to make everything from cheesecake to gravy.,"curd-cheese, quarg, quark-curd, topfen",Bos taurus,"['fromage frais', 'yogurt cheese', 'buttermilk', 'ricotta cheese', 'cottage cheese', 'mascarpone']"
187,queso blanco,"This popular Hispanic fresh cheese is often added to casserole or bean dishes, since it holds its shape well when when heated. It is usually made with cow’s milk or a combination of cow and goat’s milk. It's a good cheese for frying or grilling, though queso para freir is a better choice if you can find it.",,Bos taurus,"['queso para freir', 'queso panela', 'farmer cheese', 'jack cheese']"
188,queso Chihuahua®,This is a soft mild white cow's milk cheese.,queso Menonita,Bos taurus,['jack cheese']
189,queso enchilada,This is a hard Mexican grating cheese that's coated with red chile paste. It is usually made with cow’s milk or a combination of cow and goat’s milk.,"anejo enchilado, queso anejo",Bos taurus,"['cotija', 'Romano', 'parmesan', 'nutritional yeast']"
190,queso fresco,"Mexican cooks like to crumble this mild grainy cheese onto soups, salads, casseroles, and bean dishes. It is usually made with cow’s milk or a combination of cow and goat’s milk. It softens but doesn't melt when heated. ",queso de metate,Bos taurus,"['cottage cheese', 'farmer cheese', 'cotija', 'feta', 'goat cheese (fresh)', 'paneer cheese', 'jack cheese']"
191,queso panela,"This popular Mexican cow's milk cheese is mild and crumbly, and it doesn't lose its shape when heated. It's often mixed into bean dishes or casserole fillings or crumbled over salads and tacos. It can be fried, though queso para freir or queso blanco hold their shapes better. Queso panela is sometimes served with tropical fruit as a snack or appetizer.","panela, queso de canasta",Bos taurus,"['queso blanco', 'mozzarella', 'queso para freir', 'feta', 'ricotta cheese', 'cottage cheese', 'Requeson cheese']"
192,queso para freir,This fresh Hispanic cow's milk cheese is salty and crumbly. It's terrific for making the Caribbean specialty queso frito (fried cheese) since it holds its shape when when heated.,queso frito,Bos taurus,"['queso blanco', 'mozzarella', 'queso panela']"
193,qurut,Reconstituted dry qurut is an acceptable substitute for fresh. Where to find it: Middle Eastern markets.,"kashk, quroot, yazdie",,['yogurt']
194,raclette,People often melt this Swiss cow's milk cheese and dip new potatoes into it.,,Bos taurus,"['Emmental', 'morbier cheese', 'Gruyere', 'Swiss cheese', 'Jarlsberg', 'Reblochon cheese']"
195,raw milk,"A few decades ago, the cream in milk would rise to the top and a glass of milk sitting on the counter would gradually turn sour. No more. Most commercial milk today is homogenized so that the fat is broken into small particles which remain suspended in the milk, and pasteurized to kill bacteria, including the friendly varieties that gave milk a sour tang. Raw milk isn't pasteurized; producers instead keep their cows and dairies clean in order to reduce the risk of bacterial contamination. Some people insist raw milk is more healthful than commercial milk since it contains active enzymes that help with digestion and absorption of nutrients. Many cheesemakers prefer it since pasteurization diminishes the cheese's flavor potential and homogenization gives it a waxy texture. Unfortunately, it's illegal to sell raw milk in many states.","fresh milk, real milk",Capra aegagrus hircus,"['heavy cream', 'powdered milk', 'acidophilis milk']"
196,Reblochon cheese,"This rich and creamy French cow's milk cheese is quite mild for a washed rind cheese, but it's complex enough to be popular with gourmets. The rind is edible, but too pungent for many people.",,Bos taurus,"[""Pont-l'Evêque"", 'brie', 'Beaumont cheese', 'Esrom', 'Beaufort', 'Tomme Crayeuse cheese', 'raclette', 'Port Salut cheese', 'fontina']"
197,reduced-fat cheese,"These can be gummy and insipid, and they usually have a shorter shelf life than their fattier counterparts. Reduced-fat cheeses become rubbery if they're allowed to dry out during cooking, so keep the cheese moist by adding extra liquid or by sealing in the dish's moisture with a pot lid or aluminum foil.","low fat cheese, low-fat cheese, reduced fat cheese",,[]
198,Requeson cheese,"This fresh Hispanic cow's milk cheese resembles ricotta cheese, and is used to make dips and desserts.",Requesón,Bos taurus,"['ricotta cheese', 'ricotta cheese']"
199,ricotta cheese,"This Italian fresh cheese is made from the watery whey that's drained off in the production of mozzarella, provolone, and other cheeses. It's similar to cottage cheese, though it's smoother, less salty, and richer in calcium.Don't confuse ricotta cheese with ricotta salata, which is a drier, firmer cheese used in salads and pasta dishes.You can eat fresh ricotta straight from the tub with fresh fruit, but it's more commonly used as an ingredient in pasta dishes and desserts. Italian ricotta cheeses are made exclusively with whey, while American versions add milk as a stretcher. Low-fat versions are available, and they work quite well in cheesecakes. Use the cheese within a few days after purchasing, and throw it out if mold appears or if it tastes too acidic.It can be made from cow, sheep or goat milk.",,Bos taurus,"['whey', 'queso fresco', 'goat cheese (fresh)', 'cottage cheese', 'pot cheese', 'Requeson cheese', 'clabber cream', 'buttermilk cheese', 'fromage blanc', 'tofu']"
200,ricotta salata,This mild sheep's milk cheese is used more for cooking than snacking.  It's great in salads or in pasta dishes.  Look for it in Italian markets.,,Ovis aries,"['feta', 'Manouri cheese']"
201,robiola,"Two distinctly different cheeses go by the name robiola: Robiola Piemonte is a fresh cheese that's often used on pizza, while robiola Lombardia is an aged, tan-colored soft cheese used for snacking. They are made from mixture of cow, sheep and goat’s milk.",,,"['Taleggio', 'Gorgonzola', 'Livarot']"
202,robiola Lombardia cheese,"Robiola Lombardia is an aged, tan-colored soft cheese used for snacking. It is made from mixture of cow, sheep and goat’s milk.","robiola cheese (aged), Robiola della Valsassina, Robiola Valsassina",,"['Taleggio', 'Reblochon cheese']"
203,robiola Piemonte,"This creamy fresh cheese from the Piedmond region of Italy. It is made from mixture of cow, sheep and goat’s milk. It is often used for cooking, and it's great on pizza. It's also served as an antipasto along with olive oil and/or fresh herbs. Piedmont robiolas include Langhe Robiola = Robiola delle Langhe, Robiola di Roccaverano, Robiola di Murazzano, and Robiolina di Bosconero. These cheeses are hard to find in the U.S. Don't confuse this with robiola Lombardia, a soft cheese.","Langhe Robio, Robiola delle Langhe, Robiola di Murazzano, Robiola di Roccaverano, Robiolina di Bosconero",,"['mascarpone', 'ricotta cheese', 'mascarpone', 'goat cheese (fresh)', 'caprino fresco']"
204,Romano,"Romano is similar to Parmesan and Asiago, only it has a nuttier, sharper, and saltier flavor. Pecorino Romano is made from sheep's milk, Caprino Romano from goat's milk, and Vacchino Romano from cow's milk. It's often grated onto pizzas and pasta dishes to add flavor. Pecorino Romano is made from sheep's milk, Caprino Romano from goat's milk, and Vacchino Romano from cow's milk. Domestic Romanos aren't as well-regarded as Italian Romanos.",,Bos taurus,"['parmesan', 'Asiago (aged)', 'Sapsago', 'Manchego (aged)', 'nutritional yeast', 'cheese substitutes', 'black olives', 'breadcrumbs']"
205,Rondelé,This flavored cream cheese is an inexpensive domestic version of Boursin.,Rondele,Bos taurus,['Boursin']
206,Roquefort,"This French sheep's milk cheese is considered to be one of the finest of the blue cheeses. Some Roquefort cheeses can be frozen successfully, others become crumbly (but still usable in salads).  For best results, first cut the cheese into small (1/2 pound) chunks, and wrap each chunk in an airtight package. Thaw in the refrigerator, and use the cheese soon after it's thawed.",,Ovis aries,"['Maytag Blue', 'Gorgonzola', 'Stilton cheese', ""Bleu d'Auvergne""]"
207,Saanen,Saanen is a goat's milk cheese. It comes from the Saanen breed of goats.,,Bos taurus,"['firm cheese', 'nutritional yeast']"
208,Saenkanter cheese,"This aged cow's milk Gouda has a very complex, rich flavor.",,Bos taurus,[]
209,Saga blue,"This well-regarded Danish blue cheese is soft, rich, and creamy. It is usually made with cow’s milk but can be made from sheep or goat milk. It's mild enough to be served to unadventurous guests, yet pungent enough to be interesting. .",,Bos taurus,"['Cambozola', 'brie', 'Blue Castello']"
210,Saint Agur cheese,"This superb cow's milk blue cheese is creamy, spicy, and rich.",,Bos taurus,"[""Fourme d'Ambert"", 'Cambozola', 'Cashel Bleu', 'Stilton cheese']"
211,Saint André cheese,"It is a rich triple cream cow's milk cheese. Use within a few days after purchasing. For best flavor, serve at room temperature.",St. Andre cheese,Bos taurus,"['boursault', 'Brillat Savarin cheese', 'Caprice des Dieux']"
212,Saint Marcellin cheese,A young version of this French cow's milk cheese is so runny it's sold in small pots; a more aged version is wrapped in leaves. Both are rich and exquisite on French bread. This was originally made from goat's milk.,St. Marcellin cheese,Bos taurus,"['brie', 'Camembert']"
213,Saint Nectaire cheese,"This French cow's milk cheese has a rich, nutty flavor.",St. Nectaire cheese,Bos taurus,"['Tomme de Savoie cheese', 'Tomme Crayeuse cheese']"
214,Saint Paulin cheese,This French semi-soft cow's milk cheese is creamy and mild.,,Bos taurus,"['Esrom', 'Havarti']"
215,salted duck egg,See the Recipesource.com recipe for Salted Eggs.,,Anas platyrhynchos domesticus,"['thousand-year egg', 'pickled eggs']"
216,Samsoe,This versatile Danish semi-soft cow's milk cheese is mild and nutty. It is similar to Emmentaler.,Samso,Bos taurus,"['Emmental', 'Tybo', 'Gouda', 'Bel Paese']"
217,Sapsago,"This Swiss cow's milk grating cheese is colored and flavored by a clover-like herb. It's hard to find, but many seek it out as a low-fat substitute for Parmesan and Romano.","Sap sago, Schabziger",Bos taurus,"['Romano', 'parmesan', 'nutritional yeast']"
218,Sbrinz,This hard Swiss cow's milk cheese resembles Parmesan.,Swiss Sbrinz,Bos taurus,"['Emmental', 'Gruyere', 'parmesan', 'Romano', 'nutritional yeast']"
219,scamorza,"This cow's milk cheese is similar to mozzarella or pasta filata, only smaller and firmer. It's often smoked.",Scamorze,Bos taurus,"['mozzarella', 'Caciocavallo', 'provolone', 'pasta filata']"
220,Schloss,"This Austrian cow's milk cheese is a marvelous choice for people who like strong ""stinky"" cheeses. It's good with beer, but it would overpower most wines.","castle cheese, Schlosskase, Schlosskäse",Bos taurus,"['Limburger', 'brie']"
221,serra,This is raw cow's milk Brazilian cheese.,serra da canastra,Bos taurus,"['Romano', 'parmesan', 'firm cheese', 'nutritional yeast']"
222,sheep's milk cheese,"Sheep's milk is higher in fat than cow's milk, so these cheeses are rich and creamy.  Like goat cheeses, they're also a bit tangy.  Examples include Pecorino Romano (pecora is the Italian word for sheep), Roquefort, Manchego, Idiazábal, and Manouri.","brebis, ewe's milk cheese",Ovis aries,[]
223,Shropshire blue cheese,"This crumbly British cow's milk blue cheese is very similar to Stilton, but it's dyed a yellowish orange.",,Bos taurus,['Stilton cheese']
224,smetana,"This is very hard to find in the United States, but some Eastern European markets carry it.","slivki, smatana, smitane",,['sour cream']
225,smoked Gouda,This is the smoked version of the Dutch Gouda cow's milk cheese.,"Gouda, smoked",Bos taurus,['Idiazabal cheese']
