,Name,Description,Also known as,Scientific name,Substitutions
135,cranberry,"These tart berries are traditionally used to makes sauces and garnishes for Thanksgiving and Christmas dinners.  It's best to buy them at their peak in October and November, and freeze any that you don't use right away.",bounceberry,Vaccinium macrocarpon,"['lingonberry', 'carissa', 'rhubarb']"
136,cranberry juice,See the recipe for Cranberry Juice posted by Veggies Unite!,,Vaccinium macrocarpon,"['grape juice', 'pineapple juice', 'pomegranate juice']"
137,cranberry sauce,"This is a classic accompaniment to Thanksgiving and Christmas dinners. It's made of cranberries that have been cooked with sugar and other flavorings, like orange zest, ginger, port, or maple syrup.",,Vaccinium macrocarpon,[]
138,Crane melon,"This melon-cantaloupe cross is exceptionally juicy and flavorful, but it's hard to find outside of Sonoma County, California.",,"Cucumis melo, Oliver Crane",['cantaloupe']
139,Cranshaw melon,"This large, popular melon is a cross between the Persian and Casaba melons. The rinds come in two colors: yellow and creamy white. The yellow ones taste better. You can buy Cranshaws while they're still a little underripe and let them sit on the counter for a few days. When fully ripe, a Cranshaw will be fragrant and yield slightly to gentle pressure at its blossom end. They're best in the fall.",Crenshaw melon,Cucumis melo,"['casaba melon', 'Persian melon', 'Sharlyn melon', 'Spanish melon', 'cantaloupe', 'honeydew melon']"
140,crimson seedless grapes,This is a common red seedless grape.,,Vitis vinifera,"['flame seedless grapes', 'Thompson seedless grapes']"
141,Criterion apple,"This is a good apple for eating out of hand, or for making applesauce or pies. Its flesh is slow to brown after it's cut.",,Malus domestica,[]
142,crystallized ginger,"This is fresh ginger that has been cooked in a sugar solution and then coated with sugar. It's similar to candied ginger, and the two are often used interchangeably.",candied ginger,,"['candied ginger', 'sugar', 'ginger root', 'nuts']"
143,cuaresmeno - fresh,They are moderately hot.,,,"['jalapeno pepper ', 'Serrano pepper  ']"
144,cubanelle,"These sweet, mild peppers are usually sold while yellowish-green. They become hotter and redder as they mature.","Cuban pepper, cubanelle pepper, Friarelli, Green cubanelle, Italian frying pepper",Capsicum annuum,['bell pepper']
145,cucuzza,,"bottle gourd, calabash, cucuzzi, Italian squash, New Guinea bean, suzza melon, Tasmania bean, zucca",Lagenaria siceraria,"['zucchini', 'yellow squash']"
146,cupuacu,The cupuacu fruit grow on medium sized trees native to the Amazon basin. The fruit is brown skinned with a white pulpy center. Cupuacu has a fruity chocolatey flavor.,"copoazu, cupuaçu",Theobroma grandiflorum,[]
147,currant,"These berries are too tart for most people to eat out of hand, but they make terrific preserves and garnishes.   They come in three colors:  red, white, and black. If color's not important, you can use them interchangeably in most recipes, though red and white currants aren't as tart as black.  Don't confuse these berries with the dried fruit of the same name that looks like a small raisin.  You can sometimes find fresh currants in specialty produce markets in the summer.  If not, frozen currants are a good substitute.",,Ribes,"['gooseberry', 'raspberry']"
148,currant tomato,These are about half the size of cherry tomatoes.,pimp,Solanum pimpinellifolium,"['cherry tomato', 'teardrop tomato', 'grape tomato']"
149,currants,These dried Zante grapes look like tiny raisins. Don't confuse them with the fresh sour berry that also called a currant.,"dried Corinth grapes, dried currants, Zante currants, Zante raisins",Ribes,"['raisins', 'golden raisin']"
150,dates,"These are rich in flavor, nutrients, and calories. Medjool dates are richer and meatier than the other Deglet Noor dates. Other varieties include Khalas, sukkary, barhi, medjool, ajwa and kimia.If you plan to chop them, look for cooking dates, date pieces, or pressed dates--they're a lot cheaper than the exquisite dessert dates that are intended to be eaten whole. Don't confuse dates with fresh dates, which are hard to find in supermarkets.To learn about different varieties of dates, click here.",dried date,Phoenix dactylifera,"['dried fig', 'raisins', 'dates (fresh)']"
151,dates (fresh),"Fresh dates are sometimes available at farmer's markets in the late summer.  They're crunchy, and not as sweet as dried dates.",,Phoenix dactylifera,"['barhi dates (fresh)', 'dates']"
152,deglet noor dates,These honey sweet translucent deglet noor dates are enjoyed in North Africa. They originated in Algeria.,deglet nour,Phoenix dactylifera,"['dates', 'raisins', 'dried fig']"
153,delicata squash,"This is one of the tastier winter squashes, with creamy pulp that tastes a bit like sweet potatoes.  Choose squash that are heavy for their size.","Bohemian squash, sweet potato squash",Cucurbita pepo,"['butternut squash', 'buttercup squash', 'sweet potato']"
154,dewberry,"These are similar to blackberries, only they're smaller.",,Rubus aboriginum,"['youngberry', 'blackberry', 'raspberry', 'loganberry', 'boysenberry', 'olallieberry']"
155,donut peach,"These squat peaches have white flesh, and a very good flavor.  Use them as you would ordinary peaches.","flat peach, Saturn peach","Prunus persica, platycarpa",['peach']
156,dragon fruit,"This comes from a cactus native to Central and South America, and has a mild flavor. To eat it, either peel it or cut it in half and scoop out the white, polka-dotted pulp with a spoon.Select dragon fruit by pressing it gently. It should give just a little.","pitahaya, pitaya, strawberry pear",,"['kiwi fruit', 'mangosteen']"
157,dried apple,These are popular additions to trail mixes. They're often treated with sulfur to improve their color and shelf life.,,Malus domestica,['dried pear']
158,dried apricot,Turkish dried apricots are lighter in color and milder in flavor than other varieties. They're often treated with sulfur to improve their color and shelf life.,,Prunus armeniaca,"['dried peach', 'dried nectarines', 'sun-dried tomatoes']"
159,dried apricot paste,"People in the Middle East usually make a drink out of this fruit leather by putting it into boiling water.  During Ramadan, it's often served before and after the day-long fast.  Look for it in Middle Eastern markets.","ameerdine, qamar el-deen",Prunus armeniaca,[]
160,dried banana,"These usually come in two forms: long spears, which are very sweet and best for cooking, and chips, which are fried in oil, crunchy, and best suited for trail mixes.",dried banana,"Musa acuminata, cavendish",['Dried Fruit']
161,dried cantaloupe,These are very sweet and have an intense cantaloupe flavor.,,"Cucumis melo, cantalupensis",['dried papaya']
162,dried carrots,These are used to make muffins and cakes.,dried grated carrots,Daucus carota,[]
163,dried cherry,"These are large and sweet, and they can serve as a refreshing alternative to raisins in many recipes.",,Prunus avium,"['dried cranberries', 'raisins', 'dried apricot', 'currants']"
164,dried citrus peel,"Begin with orange, lemon, tangerine, or grapefruit peels, scrape off and discard as much of the bitter white pith as possible, and dry what's left in the sun until hard",dried fruit peel,,['lemon zest']
165,dried cranberries,"With their flashy color and tangy flavor, dried cranberries are a good alternative to raisins in many recipes. Craisins is a well-known brand.",Craisins®,Vaccinium macrocarpon,"['raisins', 'dried cherry', 'currants']"
166,dried eggplant,Look for these in Middle Eastern markets.,,Solanum melongena,[]
167,dried fig,"These are a great source of fiber and calcium. Varieties include the Black Mission fig, which is a good choice for eating out of hand, and the Calimyrna = Turkish = Smyrna fig, which is best for cooking. If your figs become too dry, you can rehydrate them with water. Don't eat the stems. ","black mission fig, Calimyrna fig, green fig, Smyrna fig, Turkish fig",Ficus carica,"['raisins', 'prune']"
168,Dried Fruit,"Dried fruit is a terrific snack, but cooks also use it in everything from muffins to stews.  Drying has the obvious advantage of letting us enjoy our favorite fruit when it's out of season, but it also serves to concentrate the fruit's flavor and sugar.  Since high concentrations of sugar ward off bacteria, dried fruit can last up to a year without refrigeration.   If you live in a hot, dry climate, you can dry fruit just by leaving it out in the sun for a few days.  If not, you can use an oven or dehydrator.  Sulfur dioxide is sometimes added to the fruit to improve its shelf life and color.  If you're allergic to it, you can usually find unsulfured dried fruit at health food stores.  In a pinch, you can remove some of the sulfur by boiling treated dried fruit for a minute or so, then draining off the liquid.",,,['nuts']
169,dried mango,These are sometimes coated with sugar.,,Mangifera,['dried papaya']
170,dried mulberries,"These are the size of large raisins, and they taste like very dry figs. Look for them in Middle Eastern markets.",toot,Morus,[]
171,dried nectarines,"These are similar to dried peaches, but often a bit more expensive. They're often treated with sulfur.",,"Prunus persica, nucipersica","['dried peach', 'dried apricot']"
172,dried papaya,These are sometimes coated with sugar.,,Carica papaya,"['dried cantaloupe', 'dried mango']"
173,dried peach,"These are similar to dried apricots, only larger and milder. They're often treated with sulfur.",,Prunus persica,"['dried nectarines', 'dried apricot']"
174,dried pear,These don't have the cloying sweetness of some dried fruits. They're often gassed with sulfur dioxide in the drying process in order to improve their color and shelf life.,,Pyrus,['dried apple']
175,dried persimmon,"These often have a white, sugary residue, which is edible.",,Diospyros,['Dried Fruit']
176,dried pineapple,These are sometimes coated with sugar.,,Ananas comosus,"['dried papaya', 'dried mango']"
177,dried strawberries,"These are sweet and chewy, and they're great in trail mixes or granola.",,Fragaria ananassa,['dried cherry']
178,duku,"Duku fruit are round, tan and 1 to 2 inches in diameter. The hard shell surrounds a soft fleshy sweet and tart thick flesh. They grow in clusters.","langsat, langsat Hutan, longkong, meliaceae, wollongong",Lansium domesticum,"['grapes', 'litchi']"
179,durian,"The weird and smelly durian has attracted a cult-like following. It's called the King of Fruits by aficionados in Southeast Asia, but Westerners usually don't care much for its mild oniony flavor. Once cut open, the durian eventually gives off such a strong and foul odor that it's banned on Singaporean subways. Look for it in Asian markets. The boiled seeds of the durian are called betons.",stinky fruit,Durio,[]
180,Eggplants,"This is a spongy, mild-tasting vegetable that's meaty yet low in calories. It's never eaten raw, but it can be baked, grilled, or sautéed. The best eggplants are shiny, firm (but not too hard), and heavy for their size, with bright green stems and unbroken skin. Smaller eggplants tend to have fewer bitter seeds, as do ""male"" ones with round scars at their blossom (non-stem) end. (The scars on ""female"" eggplants look like dashes.) Freshness is important, so don't store eggplants for very long.","aubergine, berenjena, brinjal, egg apple, garden egg, Guinea squash, melanzane, melongene, patlican",Solanum melongena,"['zucchini', 'okra', 'portobello mushroom']"
181,elderberry,"These are too tart for most people to eat out of hand, but they make terrific preserves and wine.",,Sambucus,"['black currant', 'cranberry']"
182,Elstar apple,This firm apple is especially good for making applesauce.,,Malus domestica,[]
183,empeltre olives,These Spanish black olives are soaked in sherry.,,Olea europaea,[]
184,Empire apple,This is a Red Delicious-McIntosh cross that's great for baking or eating out of hand.,,Malus domestica,[]
185,English cucumber,"This foot-long slicing cucumber is pricier and less flavorful than other varieties, but it has less conspicuous seeds, a thinner skin, and a plastic wrapper--instead of a wax coating--to improve shelf life.  All of this saves preparation time, since there's no need to peel or seed the cucumber before slicing it.  This is a good variety if you focused on looks--you can cut it into round, green trimmed slices.","burpless cucumber, English cucumber, European cucumber, gourmet cucumber, greenhouse cucumber, hothouse cucumber, seedless cucumber",,"['Japanese cucumber', 'garden cucumber']"
186,Enterprise apple,,,Malus domestica,[]
187,feijoa,"To eat feijoas, just cut them in half and scoop out the pulp with a spoon.  They also make terrific preserves and syrups.  Look for them in large supermarkets.  If they're hard when you buy them, allow them to ripen at room temperature until they give a bit when you squeeze them, then store them in the refrigerator.","feijoda, pineapple guava",,"['kiwi fruit', 'pineapple', 'strawberry', 'guava']"
188,fig,"Varieties include Calimyrna = Smyrna and Kadota, both with green skin and pinkish-white flesh, and the most popular variety, and the Mission fig = black Mission fig, with dark purple skin and pink flesh.  Dried figs are not good substitutes for fresh.","black Mission fig, Calimyrna, Kadota, Mission fig, Smyrna",Ficus carica,['pear']
189,fig preserves,,,Ficus carica,['kumquats in syrup']
190,Filipino eggplant,,,Solanum melongena,[]
191,flame seedless grapes,These are common and popular red seedless grapes.,,Vitis vinifera,"['Thompson seedless grapes', 'crimson seedless grapes']"
192,fraises des bois,"These small, wild strawberries are either white or red, and have a very intense flavor.","alpine strawberries, Carpathian strawberries, fraises de bois, fraises des bois (plural), wild strawberries, wood strawberries",Fragaria vesca,['strawberry']
193,French butter pear,,,Pyrus communis,[]
194,Fresno pepper,"These are similar to jalapeno peppers, but with thinner walls. They're great in salsas. Green Fresnos are available in the summer. the hotter red ones come out in the fall.","Fresno chile pepper, Fresno chili pepper",,"['jalapeno pepper ', 'Serrano pepper  ']"
195,Fuerte avocado,"This is in season from late fall through spring.  It's not quite as buttery as the Hass avocado, but its flavor is excellent.",Florida avocado,Persea americana,"['avocado', 'chayote', 'fresh peas', 'asparagus', 'broccoli', 'artichoke hearts']"
196,Fuji apple,"This variety is good for eating out of hand, or for making applesauce or pies.",,Malus domestica,"['Gala apple', 'Golden Delicious apple']"
197,fuzzy melon,This sweet and mild squash has a fuzzy feel to it.,"Chi qua, fuzzy gourd, hairy cucumber, hairy melon, moqua, wax gourd","Benincasa hispida, chieh-qua",['zucchini']
198,Gaeta olives,"These are small, purple Italian olives are either dry-cured (making them black and wrinkled) or brine-cured (making them dark purple and smooth-skinned).",Gyeta olive,,['Kalamata olives']
199,Gala apple,This apple is outstanding for eating out of hand or for baking or making applesauce.,,Malus domestica,"['Fuji apple', 'Golden Delicious apple', 'Granny Smith apple', 'honeycrisp apples']"
200,Galia melon,"This sweet, juicy melon is a honeydew-cantaloupe cross.  Its biggest drawback is its relatively high price.",sarda,"Cucumis melo, reticulatus","['honeydew melon', 'cantaloupe']"
201,garden cucumber,"You can find these throughout the year at all but the most poorly stocked markets.  The ones you find in supermarkets are usually waxed to hold in moisture and improve shelf-life--these should be peeled or at least scrubbed well before serving.  Unwaxed cucumbers don't need to be peeled, but better cooks often do so since the peels tend to be thick and bitter.  It's also a good idea to remove the seeds from these kinds of cucumbers; just cut them in half lengthwise and scrape them out.   Select cukes that are firm, dark green, and rounded at the tips.","field-grown cucumbers, market cucumber, outdoor cucumber, regular cucumber",,"['English cucumber', 'Japanese cucumber', 'Armenian cucumber', 'lemon cucumber']"
202,garden eggs,"These are tiny eggplants, the size of an egg or smaller. Their color ranges from white to greenish-yellow.",,Solanum melongena,[]
203,gherkin cucumber,"These small, bumpy greed cucumbers are used to make Gherkin pickles or, if pickled while still small, cornichon pickles.",,,[]
204,ghost pepper,"Ghost peppers are a very hot (over 1,000,000 scovilles) hybrid between Capsicum chinese and Capsicum frutescens. It is grown and used in northern India.","bhut jolokia, king chili, king cobra chili, Tezpur chili",Capsicum chinese,"['habanero - fresh', 'Scotch bonnet chili']"
205,ginger jam,Look for this in Asian grocery stores.,,,['candied ginger']
206,glace cherries,"red, green and yellow versions.",glacé cherries,,"['dried cherry', 'dried cranberries']"
207,globe squash,"You can stuff these and bake them, or slice and sauté them.",Ronde de Nice,,['zucchini']
208,Golden Delicious apple,"This sweet apple is good for eating out of hand, baking, and for making pies. The yellower the better.",,Malus domestica,"['Fuji apple', 'honeycrisp apples', 'Gala apple']"
209,golden delicious squash,This is an orange-red variety of Hubbard squash,,Cucurbita maxima,['Hubbard squash']
210,golden nugget squash,"This has a pleasant flavor, but it doesn't have as much flesh as other squashes and the heavy rind makes it hard to cut before cooking.   Select specimens that are heavy for their size, and that have a dull finish.  Those with shiny rinds were probably picked too young, and won't be as sweet.",oriental pumpkin,Cucurbita maxima,['acorn squash']
211,golden raisin,These are more tart than ordinary raisins.,Sultana,Vitis vinifera,"['raisins', 'muscat raisins', 'currants', 'dried apricot']"
212,golden raspberry,"This is a blonder, milder version of the red raspberry. Don't confuse it with the Golden Raspberries (Razzies), which are given out to honor each year's worst films and performers.",,Rubus,['raspberry']
213,gooseberry,"These large, tart berries are in season only in June and July, but canned gooseberries work well in pies and fools.  American gooseberries are round and about 1/2 inch in diameter, while European gooseberries are oblong, and about twice the size of American gooseberries.  They're very acidic, and so they're great with roasted meats, like goose.  The freshest gooseberries are covered with fuzz.",,Ribes missouriense,"['rhubarb', 'kiwi fruit', 'currants']"
214,gooseberry preserves,,,,"['cloudberry preserves', 'loganberry jam', 'strawberry preserves']"
215,Granny Smith apple,"This is a firm, tart apple that's good for baking, making pies, and eating out of hand. They tend to have thick skins, so you might want to peel them before serving.",,Malus domestica,['quince']
216,grape jelly,,,Vitis vinifera,"['muscadine jelly', 'red currant jelly']"
217,grape juice,"This category includes red grape juice, white grape juice, and sparkling grape juice.","red grape juice, sparkling grape juice, white grape juice",Vitis vinifera,['wine']
218,grape tomato,,,Solanum lycopersicum,"['teardrop tomato', 'currant tomato', 'cherry tomato']"
219,grapefruit,"A grapefruit is a large, slightly tart kind of citrus fruit. The rind is yellow, though often tinged with green or red. Grapefruits are categorized by the color of their pulp: red, pink, or ""white"" (actually honey-colored). The color of the pulp doesn't affect the flavor. When buying grapefruit, select specimens that are smaller, thin-skinned, and heavy for their size. Some varieties are seedless. They're best in the winter and spring.",,Citrus paradisi,"['ugli fruit', 'pomelo', 'tangelo']"
220,grapefruit juice,This comes either sweetened or unsweetened.,,Citrus paradisi,"['orange juice', 'pineapple juice']"
221,grapes,"Many varieties of grapes are turned into wine, vinegar, jelly, and raisins, but table grapes are for eating out of hand.  They're classified by their color--red, green, and blue--and by whether they have seeds or not.  Seedless varieties are popular because they're easy to eat, but often the seeded varieties offer more flavor and better value.",table grapes,Vitis vinifera,"['kiwi fruit', 'blueberry']"
222,grated coconut,"Bags of grated coconuts are usually stored among the baking supplies in larger markets. Varieties include dried or desiccated coconut, flaked, angel flake, moist, sweetened and unsweetened, toasted and untoasted, and macaroon coconut.To make your own: To grate, peel off the brown skin, then grate the white flesh with a grater, food processor, or vegetable peeler. To toast, spread unsweetened grated coconut on a baking sheet and bake in a 350°F oven until coconut is golden (about 5 minutes).","coconut meat, desiccated (more finely ground), dried coconut, flaked coconut, grated coconut, shredded coconut",Cocos nucifera,['nuts']
223,Gravenstein apple,"This is a good, all-purpose apple, but it's best suited for making applesauce and pies.",,Malus domestica,"['Braeburn apple', 'Gala apple']"
224,Greek black olives,"A generic black Greek olive is large, dark purple and brine-cured. Popular varieties include Kalamata, Amphissa, and Royal.",,Olea europaea,[]
225,Greek green olives,Napfilion and Ionian olives are the most common types of green Greek olives.,,Olea europaea,['Nafplion green olives']
226,green almonds,Middle Eastern cooks use these in stews and desserts.,,Prunus dulcis,[]
227,green chile canned,,,,"['Anaheim chili', 'poblano pepper ']"
228,green goddess eggplant,This has a very mild flavor.,,Solanum melongena,[]
229,green olives,"Green olives are picked from the tree before they're completely ripened. The most common variety is the Manzanilla olive, which is often pitted and stuffed. Other green olives varieties include the Agrinion, Arauco, Arbequina, Atalanta, green Cerignola, cracked Provençal, Kura, Lucque, Nafplion, Picholine, Sevillano, and Sicilian.",,Olea europaea,"['black olives', 'caper berry', 'cocktail onion']"
230,green papaya,Southeast Asian cooks like to shred these into salads.,cooking papaya,Carica papaya,['chayote']
231,green tomato,These are picked before they turn red. Southerners like to fry them.,,Solanum lycopersicum,"['tomatillo', 'slicing tomato', 'bell pepper']"
232,guajillo chili ,"One of the more popular Mexican chilies, the guajillo (or dried mirasol chili) has a fruity flavor and medium heat (Scoville heat scale of 2,500 to 5,000 SHU). It's smooth, shiny, and reddish-brown, and it has a tough skin, so it needs to be soaked longer than other chiles.These are commonly used for marinades and adobos.","chile Guajillo, dried mirasol chile",Capsicum annuum,"['ancho chili', 'New Mexico red chili', 'pasilla chili', 'cascabel pepper - dried', 'mirasol pepper ', 'California chili ']"
233,guava,"These bruise easily, so markets usually sell them while they're still hard and green. Allow them to ripen at room temperature until they become yellow and very aromatic, then either eat or refrigerate them. The peel and seeds can be eaten along with the juicy pulp, but some people remove them.","goyave, guayaba, guyava",,"['pineapple', 'strawberry']"
234,guero pepper,These are moderately hot.,"caloro, caribe, chile guero, goldspike, Sante Fe grande, yellow hot chile",,"['jalapeno pepper ', 'Fresno pepper', 'Serrano pepper  ']"
235,habanero - dried,"Don't confuse dried habaneros with the fresh version, which goes by the same name. These extremely hot chiles are wrinkled and orange.","habañero chili, habañero pepper","Capsicum chinense, habanero",['chile de árbol dried']
236,habanero - fresh,These extremely hot orange chiles have a fruity flavor. They're best in the summertime.,habanero pepper,"Capsicum chinense, habanero","['Scotch bonnet chili', 'manzana chili', 'cayenne pepper - fresh', 'jalapeno pepper ', 'Serrano pepper  ']"
237,halawi dates,These amber-colored sweet chewy halawi dates are grown extensively in Iraq.,,Phoenix dactylifera,"['dates', 'raisins']"
238,Hass avocado,"This is available year-round and has a rich flavor and creamy texture. The skin turns almost black when the avocado is ripe, which can camouflage bad bruises. This is the best variety by far for guacamole, but it turns a bit mushy in salads.",California avocado,Persea americana,"['avocado', 'chayote', 'fresh peas', 'asparagus', 'broccoli', 'artichoke hearts']"
239,Hawaiian eggplant,,,Solanum melongena,[]
240,Holland bell pepper,"These are like bell peppers, only they're sweeter and have thicker walls. They come in different colors.",,Capsicum annuum,['bell pepper']
241,Holland chili,These are hot.,Dutch chile,,"['cayenne pepper - fresh', 'Fresno pepper']"
242,Holland eggplant,,,Solanum melongena,"['Italian eggplant', 'Chinese eggplant', 'zucchini', 'Eggplants']"
243,Hondroelia olives,"This is a juicy, meaty olive.",,Olea europaea,[]
244,honeyball melon,"This is just like a honeydew melon, only it's smaller, rounder, and covered with netting.","green melon, honey ball melon",Cucumis melo,"['honeydew melon', 'cantaloupe']"
245,honeycrisp apples,,,Malus domestica,"['Fuji apple', 'Golden Delicious apple', 'Braeburn apple']"
246,honeydew melon,"These large, choice melons have either green or orange flesh. As honeydews ripen, they turn from green to creamy white to yellow. Avoid green ones, but a creamy white one will (unlike other melons) ripen on your counter in a few days. A perfectly ripe honeydew will yield just a bit to pressure at the blossom end and have a sticky, velvety rind.","green melon, honey dew melon",Cucumis melo,"['cantaloupe', 'Cranshaw melon']"
247,hontaka pepper - fresh,,,,[]
248,Hubbard squash,"This variety has tasty flesh, but it's too large for many families to handle and the rind is hard to cut though. Some grocers cut them into smaller pieces before putting them out.",,Cucurbita maxima,"['pumpkin', 'golden delicious squash', 'buttercup squash', 'butternut squash', 'banana squash', 'green papaya']"
249,huckleberry,"These are similar to blueberries, and they're great for making preserves and syrups.  Some specialty markets carry them in the summer.",,Vaccinium parvifolium,"['blueberry', 'bilberry']"
250,ilama,Ilama are hard to find outside of Mexico or Guatamala. There are two types of Ilama fruit; white and pink.,illama,Annona macroprophyllata,"['sweetsop', 'cherimoya']"
251,Indian bitter melon,"This is fairly bitter. Choose melons that are bright green. They turn tough and yellow as they age. You can eat the peels and seeds, or scrape out the seeds to reduce the bitterness.","balsam pear, bitter apple, bitter melon, bitter squash, Indian bitter gourd, karela",Momordica charantia,['bitter melon']
252,Indian eggplant,,baby eggplant,Solanum melongena,['Japanese eggplant']
253,Italian eggplant,"These are smaller than American eggplants, but they're otherwise very similar.",,Solanum melongena,['American eggplant']
254,jaboticaba,"These resemble large, dark purple grapes, and they're very popular in Brazil. You can eat them like grapes, though you'll have to contend with thick, tart skins. You can also make delicious jams, jellies, and wines from them.",,Plinia cauliflora,['grapes']
255,jabuticaba,Jabuticaba fruit is grape like about 1 to 2 inches in diameter. Under the thick skin is the sweet pink or white flesh.,"guaperu, jaboticaba",Myrciaria cauliflora,"['muscadine grapes', 'grapes']"
256,jackfruit,"This is the largest tree-borne fruit in the world--it weighs up to 100 pounds. It's hard to find fresh in the United States, but Asian markets sometimes stock canned jackfruit. The yellowish pulp tastes a bit like banana. The seeds can be boiled and eaten. Watch out for the sap--it can stain your clothes.","jak, jakfruit, nankga",Artocarpus heterophyllus,"['breadfruit', 'papaya', 'pineapple', 'litchi']"
257,jalapeno pepper ,"These popular chilis have a good amount of heat and rich flavor. Green jalapenos are best in the late summer, while red jalapenos appear in the fall. Canned jalapenos aren't as fiery as fresh. When dried and smoked, this pepper is called a chipotle.",jalapeño Pepper,"Capsicum annuum, jalapeño","['cuaresmeno - fresh', 'Fresno pepper', 'guero pepper', 'melegueta pepper', 'Serrano pepper  ', 'yellow wax pepper ', 'cayenne pepper - fresh']"
258,Japanese chili,"These small red chilis are hot, and similar to the chile de arbol. Before using them, soak them in warm water for a few minutes.",chile japones,,['chile de árbol dried']
259,Japanese cucumber,"These are just like English cucumbers, only with bumps. Like English cucumbers, they don't have to be peeled or seeded.",,,['English cucumber']
260,Japanese eggplant,"Like other Asian eggplants, Japanese eggplants have thin skins, and a sweet, delicate flavor.","nasu, nasubi",Solanum melongena,"['Chinese eggplant', 'Italian eggplant']"
261,Jonagold apple,"This crisp, juicy apple is a Jonathan-Golden Delicious cross. It's a bit tart and good for eating out of hand.",,Malus domestica,"['Jonathan apple', 'McIntosh apple']"
262,Jonathan apple,"This tart apple is good for eating out of hand, though it has a fairly thick peel.",,Malus domestica,"['McIntosh apple', 'Pippin apple']"
263,juneberry,These are very similar to blueberries.,"chuckley pear, saskatoon, serviceberry, shadberry, shadbush, sugarplum",Amelanchier,"['blueberry', 'huckleberry']"
264,kabocha squash,"This orange-fleshed winter squash has a striated green rind. It's sweeter, drier, and less fibrous than other winter squash, and it tastes a bit like sweet potatoes.","Japanese pumpkin, Japanese squash, kabachi, nam gwa, sweet mama",Cucurbita maxima,"['butternut squash', 'acorn squash', 'turban squash']"
265,kabosu,,kabosu lime,Citrus sphaerocarpa,['lime']
266,Kadota fig, This has green skin and pinkish-white flesh.,,"Ficus carica, Kadota","['fig', 'dried fig']"
267,kaffir lime,"Thai cooks use these golf ball-sized limes to give their dishes a unique aromatic flavor. Kaffir limes have very little juice, usually just the zest is used. The leaves are also used in Thai cooking.","jeruk purut, leech lime, limau purut, magrood, makroot, makrut, Mauritius papeda, Thai lime",Citrus hystrix,"['citron', 'lime', 'kaffir lime leaf']"
268,kalamansi,The very sour kalamansi looks like a small round lime and tastes like a cross between a lemon and a mandarin orange. It's very popular in the Philippines.,"calamansi, calamansi lime, kalamansi lime, musk lime, musklime",Citrus microcarp,"['calamondin', 'lemon', 'mandarin orange']"
269,kalamansi juice,,"calamansi juice, musk lime juice, musklime juice",Citrus microcarp,"['kalamansi juice', 'mandarin orange juice', 'key lime juice', 'calamondin juice', 'lemon juice']"
270,Kalamata olives,"You can find these popular Greek black olives in most large supermarkets. They're salty and have a rich, fruity flavor. These can be eaten out of hand, or used to make tapenades.",Calamata olive,Olea europaea,"['Gaeta olives', 'Amphissa olives']"
271,Kashmiri red chili dried,This mild Kashmiri chili is used in Indian cooking to add flavor and color.,Kashmiri laal mirch,Capsicum annuum,['California chili ']
272,keriberry,These large berries taste like a cross between blackberries and raspberries.,,"Rubus rugosus,  thwaitsii",[]
273,kershaw squash,Kershaw squash is an heirloom squash. It is mostly grown in the American south. Kershaw squash was cultivated by native Americans.,"cushaw squash, Tennessee sweet potato",Cucurbita argyrosperma,"['pumpkin', 'winter squash']"
274,key lime,These are smaller and more acidic than the more common Persian limes.,"bartender's lime, Florida key lime, Mexican lime, Omani lime, West Indian lime",Citrus aurantiifolia,['lime']
275,key lime juice,"Freshly squeezed lime juice is vastly superior to what you'll find in bottles. Key limes and bottled key lime juice are widely available in the Southeast, and in specialty markets elsewhere. Liquor stores sometimes carry Rose's lime juice, which is sweetened key lime juice.",Mexican lime juice,Citrus aurantiifolia,"['lime juice', 'passion fruit juice', 'calamondin juice', ""Rose's lime juice""]"
276,khalas dates,Khalas dates originated in Saudi Arabia.,,Phoenix dactylifera,"['dates', 'raisins', 'dried fig']"
277,kharbouza melon,"This is a very crunchy, mildly sweet melon.",,Cucumis melo,[]
278,kimia dates,These dark kimia dates are grown widely in southern Iran. They are moist and soft.,,Phoenix dactylifera,"['dates', 'raisins']"
279,Kirby cucumber,"This short, versatile cucumber is used for both slicing and pickling.  It's small, with bumpy yellow or green skin.  Like the English cucumber, it has a thin skin and inconspicuous seeds.",,,['English cucumber']
280,kittely,Kittely is a small round eggplant. It is used in soups and stews.,"NganNgan, small bitterball",Solanum macrocarpon,['Eggplants']
281,kiwano,"This melon has a gorgeous orange rind with spikes--poke a stick in it and you'd have a medieval mace for a Halloween costume. The yellow-green flesh has the consistency of jello, and tastes a bit like cucumbers.","African horned cucumber, African horned melon, cherie, English tomato, hedged gourd, horned melon, jelly melon, kiwano melon, melano, spiked melon",Cucumis metuliferus,"['cucumber', 'melons']"
282,kiwi fruit,"This small, oblong fruit is has fuzzy brown skin and beautiful green flesh dotted with edible black seeds. It tastes like a cross between gooseberries and strawberries. It's very versatile--you can eat it as a snack, blend it into sauces or sorbets, or peel and slice it as a garnish. It also contains an enzyme that tenderizes meat. Select kiwis that are hard, and allow them to ripen at room temperature for a few days.","Chinese gooseberry, kiwi, kiwifruit, monkey peach, yang-tao","Actinidia deliciosa, Hayward","['gooseberry', 'strawberry', 'papaya', 'pear']"
283,kokum,This Indian souring agent is made from dried mangosteen peels. It's often used in fish dishes. Look for it in Indian markets.,"cocum, kokum ful",Mangifera,['tamarind paste']
